246,15861733055297; 0,5807013805385175
249,96118662384512; 0,6700863026834512
253,76832219668492; 0,6695155177399954
256,81174751518296; 0,7140367433294248
259,8563144035678; 0,7360690421467613
266,70915843467947; 0,7350416292485438
268,9934397783833; 0,7346991582824707
275,8451422396079; 0,7561606721563496
278,88742598821904; 0,8231708245178773
281,93199287660394; 0,845203123335212
289,54169774273583; 0,9340172605366899
297,9151128632095; 0,9777393872052844
304,00196350020553; 1,0667818383841468
349,6522017077886; 1,7570891489977019
354,2196228253094; 1,778893133837654
360,31218131173995; 1,7554909511560304
366,4013150885098; 1,799555548790698
370,20845066134956; 1,798984763847244
377,823863376916; 1,775354267188236
380,105861580846; 1,8199896497663595
388,4781351314328; 1,8862007032070505
406,0012328954779; 1,681174751518288
409,8060853285439; 1,7255818201190287
413,61550404115746; 1,68003318163138
418,94206913347233; 1,7467008630268346
422,7492047063122; 1,7461300780833806
430,3680421315393; 1,6550328011080833
439,5074506461286; 1,6086850636995997
445,6000091325591; 1,5852828810179762
453,2256959771077; 1,3592520434100983
458,5545442091965; 1,38094187126136
464,6459611257401; 1,3800286153518329
471,4965220170779; 1,4239790559978083
476,0639431345987; 1,4457830408377603
480,6222316930243; 1,6474984398544859
485,951079925113; 1,6691882677057492
492,0402137018828; 1,7132528653404169
498,8896330233337; 1,7796922327584905
503,4547710010807; 1,8464740711426337
508,01648426916694; 1,9807226898430716
512,5747728275925; 2,1824380888598007
517,1319198161311; 2,4066424146486245
520,9253565503279; 2,6759387509703334
526,2450722233215; 2,877539992998372
526,9973667787941; 3,057337250186457
533,0762264265818; 3,3038021887699944
538,3925173899145; 3,5728702111143242
540,6630998949755; 3,842394861413416
545,2145390340795; 4,179043821062725
548,2442655139348; 4,4934321679173195
553,554848627833; 4,874944824122132
557,3448606523691; 5,211707940760133
561,1348726769053; 5,5484710573981335
564,1623160169864; 5,907837257796922
568,7217461452989; 6,087063730041555
573,2788931338376; 6,311268055830377
576,3131858932403; 6,535700695596583
578,5894762477358; 6,692780712035191
583,9114750605031; 6,849404100519035
586,182057565564; 7,1189287508181245
593,0120701989376; 7,567679873361847
596,8043653632475; 7,859465136455654
600,5909526781229; 8,263695033409945
605,1423918172269; 8,600343993059255
608,9301207019893; 8,982084963241451
613,4804182712065; 9,341222849662856
616,5078616112878; 9,700589050061645
620,2990152057109; 10,01486323992755
625,6153061690436; 10,283931262271876
629,401893483919; 10,68816115922617
631,670192849206; 11,002663663069454
636,2204904184233; 11,36180154949086
642,2925006468896; 11,743200048706981
644,5619415820636; 12,03521362577817
647,5859602124841; 12,46204660649325
652,1362577817013; 12,821184492914657
656,6865553509184; 13,180322379336063
660,4754258055679; 13,539574422746162
665,0268649446718; 13,876223382395471
