289,842908214856; 329,87368560645825
302,5141316299861; 335,3660962442741
310,09299524248934; 335,35449255982803
320,218038756306; 338,0948960365129
331,6062262055399; 340,83336556579013
341,72795438094334; 343,1144565331506
351,85299789476005; 345,85486000983553
361,9780414085767; 348,59526348652037
372,0997695839802; 350,8763544538809
380,9616691623797; 353,61869187797345
391,0833973377832; 355,8997828453339
401,20512551318666; 358,1808738126944
411,3268536885902; 360,4619647800549
418,9222939931593; 362,7469236422308
427,7808782331456; 365,02994855699893
440,4288942793835; 367,3071716295441
450,5439917779607; 368,6696375782558
461,93549456560766; 371,8674196168574
472,05390740259816; 373,6891980748935
482,18226625482794; 376,8889140609028
492,3073097686446; 379,62931753758767
502,43235328246124; 382,3697210142725
512,5540814578648; 384,650811981633
522,6791249716814; 387,3912154583179
532,804168485498; 390,1316189350028
541,6693834023107; 393,33326886841974
551,7977422545405; 396,532984854429
563,1925603806008; 400,19007940235497
572,0577752974133; 403,39172933577197
582,2093415185354; 409,80663288705193
592,3542770628311; 415,30291141968314
603,7557258657176; 419,8786309862579
612,6441481514225; 426,29546848494556
622,8089757261972; 434,54762207352314
632,9505959320796; 439,58458809683
643,1154235068543; 447,8367416854075
653,2703050663895; 454,7109577460119
663,4517093332302; 465,2596738812114
674,9028882123141; 476,72508108765203
