87,49122816711514; 295,7346789923581
103,92204534277835; 297,0874752040315
116,55680003536358; 297,527448239279
133,00087856467948; 300,71749448824994
143,11266072484347; 301,62064792763726
186,10928460522604; 308,44458135564184
263,30693955585514; 328,53636097404643
273,435298408085; 331,7360769600557
284,8301165341452; 335,39317150798166
291,162412903297; 337,6800643175652
300,02762782010967; 340,8817142509822
312,67895920476076; 343,6182498328517
332,93567690922043; 350,0176818048702
344,33049503528065; 353,67477635279624
351,9425120319156; 358,25629776159406
365,8536720135707; 360,5315868867315
373,45905833337935; 364,1944832768805
382,32095791177875; 366,93682070097304
392,44600142559545; 369,6772241776579
403,82424285958984; 371,03775617896196
411,42299850257206; 373,7820275504622
421,54804201638876; 376,5224310271471
431,6730855302054; 379,262834503832
441,79149836719574; 381,08461296186806
451,9231725578387; 384,74364145720176
463,3113600070727; 387,482110986479
472,18320560071174; 391,60238593854467
482,32482580659416; 396,6393519618515
492,47307668930296; 402,5949430038071
502,61138155677236; 407,17259651778954
