74,5664739884393; 311,9264664076566
88,43930635838149; 316,8672415426893
97,68786127167633; 319,8332227802522
105,78034682080926; 324,76452193689005
113,87283236994219; 326,7450014213968
123,121387283237; 332,66180233109077
131,21387283236996; 337,5931014877287
135,83815028901734; 341,5351084999527
145,08670520231215; 347,45190940964665
153,17919075144508; 352,3832085662845
165,89595375722544; 358,3056950630153
175,1445086705202; 361,2716763005781
180,9248554913295; 366,1991850658581
190,17341040462426; 374,08319909030615
198,26589595375722; 380,98171136169816
208,67052023121389; 385,916800909694
216,76300578034684; 392,815313181086
224,8554913294798; 398,730218895101
236,41618497109826; 405,6344167535299
245,66473988439307; 414,50203733535494
254,91329479768783; 418,4516251302948
261,84971098265896; 428,29906187813896
269,94219653179186; 432,2467544773998
280,3468208092486; 440,1326636975268
288,4393063583815; 452,93281531318115
297,6878612716763; 460,8168293376292
309,2485549132948; 468,7046337534351
317,3410404624277; 476,58675258220416
324,2774566473988; 484,4669762152943
332,36994219653184; 498,25073438832567
343,93063583815024; 500,23689945986933
350,86705202312135; 516,9695821093528
361,27167630057806; 523,8718847721028
370,5202312138729; 533,723111911305
378,6127167630058; 540,6216241826969
387,8612716763006; 553,4236709940302
398,2658959537572; 565,2440064436654
406,3583815028902; 584,929403960959
415,6069364161849; 599,6986638870465
424,8554913294797; 617,4187434852649
432,9479768786126; 636,1205344451816
443,35260115606934; 642,0392305505545
451,44508670520236; 656,8065952809629
460,69364161849705; 675,5102814365584
469,94219653179186; 682,4106889036294
471,0982658959538; 688,3142234435707
