44,50867052023122; 303,0247323036104
54,913294797687854; 306,97621529422923
61,84971098265896; 307,97119302568
73,41040462427745; 307,99014498246953
82,65895953757226; 310,9561262200323
91,90751445086704; 313,9221074575951
98,84393063583812; 314,9170851890458
106,93641618497108; 317,8811712309296
113,87283236994219; 321,82696863451156
124,27745664739882; 323,8112385103762
132,36994219653178; 327,7589311096371
147,39884393063582; 334,66881455510287
161,27167630057804; 342,56040936226674
171,67630057803464; 347,49549891026254
177,45664739884396; 354,39022079029667
190,17341040462426; 358,34549417227333
200,57803468208093; 363,28058372026925
210,98265895953753; 369,19927982564207
220,23121387283234; 374,13247417795895
230,635838150289; 379,0675637259548
238,72832369942196; 384,98246943996975
249,13294797687863; 389,91755898796555
260,69364161849717; 400,7561830759027
269,94219653179186; 404,70577087084246
276,878612716763; 409,63517483180146
284,971098265896; 414,5664739884394
288,4393063583815; 418,50658580498447
295,3757225433526; 422,45238320856635
304,6242774566474; 429,3527906756373
311,5606936416185; 441,16744053823567
321,9653179190751; 445,1189235288544
328,9017341040462; 452,0155406045675
338,15028901734104; 460,88316118639256
342,77456647398844; 471,7104141002559
352,02312138728325; 476,6436084525728
364,73988439306356; 483,5497015066806
369,36416184971097; 489,45892163365875
377,456647398844; 497,3410404624278
384,3930635838151; 507,188477210272
393,6416184971099; 515,07249123472
400,5780346820809; 524,9199279825643
408,6705202312138; 521,9823746801858
409,8265895953757; 532,8039420070123
416,7630057803467; 539,7005590827254
423,6994219653178; 552,4988155027007
431,7919075144508; 562,348147446224
438,72832369942194; 576,1300104235763
449,13294797687854; 583,0323130863262
458,38150289017335; 597,8015730124137
464,16184971098266; 608,630721121956
473,41040462427736; 615,5311285890269
483,8150289017341; 618,4990050222686
488,4393063583814; 648,998389083673
497,6878612716763; 649,0135506491047
505,7803468208092; 666,7317350516443
513,8728323699421; 688,384345683692
523,121387283237; 713,9732777409268
528,9017341040462; 728,7368520799774
536,9942196531791; 739,5697905808776
545,0867052023121; 759,2551880981713
